ax,ay,az,gx,gy,gz,date_time,temp,pressure
,,,,,,2017-4-3	17:4:51,,
-0.119141,-0.894531,0.490234,42.45,-40.1306,12.5732,,,
0.00390625,-0.828125,0.388672,27.7405,-14.74,7.1106,,,
0.150391,-0.845703,0.318359,22.7051,13.5193,-4.15039,,,
0.197266,-0.832031,0.283203,30.8838,35.5225,-9.46045,,,
0.142578,-0.845703,0.337891,52.3682,41.0461,-6.50024,,,
0.0800781,-0.880859,0.421875,58.8684,34.0271,-3.60107,,,
0.0371094,-0.931641,0.462891,64.7278,35.0952,0.88501,,,
0.0820312,-0.996094,0.492188,51.4526,33.0811,-2.44141,,,
0.167969,-0.933594,0.451172,37.7808,16.1133,-15.5334,,,
0.162109,-0.847656,0.492188,50.9644,-7.50732,-15.9607,,,
0.107422,-0.855469,0.519531,95.2454,-23.0103,-5.98145,,,
0.123047,-0.861328,0.582031,93.7195,-30.1819,-8.3313,,,
0.121094,-0.679688,0.457031,36.4685,-15.4114,-8.42285,,,
-0.0371094,-0.859375,0.359375,-23.8953,-13.2141,3.57056,,,
-0.0664062,-1.02344,0.333984,-38.9709,-33.5693,0.671387,,,
0.0507812,-0.96875,0.384766,10.8032,-64.9719,-17.4866,,,
0.199219,-1.02539,0.419922,64.8804,-112.488,-42.1143,,,
0.322266,-1.1543,0.445312,58.2886,-138.397,-73.4863,,,
0.490234,-1.04492,0.376953,75.6226,-79.2847,-94.2078,,,
0.166016,-0.878906,0.302734,52.2156,-5.52368,-90.1794,,,
0.179688,-0.90625,0.353516,-16.8152,48.2788,-74.3713,,,
-0.0976562,-0.822266,0.248047,-57.4646,87.8601,-40.2832,,,
-0.228516,-0.867188,0.244141,-102.417,98.4497,6.40869,,,
-0.359375,-0.904297,0.351562,-167.633,94.1772,42.7551,,,
0.339844,-0.976562,0.150391,-120.789,12.8479,-122.589,,,
-0.0234375,-0.724609,0.0742188,-140.32,-27.1301,-176.117,,,
0.498047,-1.35938,0.337891,-84.9915,-27.0691,-154.266,,,
0.46875,-1.12109,0.230469,-6.7749,-20.1721,-92.5903,,,
0.339844,-1.04688,-0.0644531,-91.7053,-50.293,-76.5686,,,
0.498047,-0.941406,0.0488281,-133.514,-68.1458,-91.1255,,,
0.382812,-0.90625,-0.0195312,-150.085,-103.607,-120.392,,,
0.248047,-0.894531,-0.046875,-151.184,-161.316,-113.525,,,
0.0957031,-0.953125,0.00195312,-114.38,-177.307,-65.9485,,,
0.359375,-0.910156,0.046875,-84.6252,-122.742,-20.9656,,,
0.564453,-0.804688,-0.107422,-67.3218,-38.6658,-25.2686,,,
0.773438,-0.601562,-0.105469,-53.1616,22.2778,-72.2656,,,
0.783203,-0.623047,-0.128906,-96.5881,28.4424,-101.807,,,
0.378906,-0.697266,-0.0625,-139.709,18.7378,-112.427,,,
0.320312,-0.855469,-0.0449219,-146.851,16.7847,-100.922,,,
0.308594,-0.761719,0.0429688,-60.3943,17.1204,-71.991,,,
0.412109,-0.732422,0.0644531,89.447,25.5127,-67.2302,,,
0.882812,-0.804688,0.00976562,203.186,33.844,-120.636,,,
0.859375,-0.740234,-0.00195312,214.417,18.6462,-123.383,,,
0.566406,-0.578125,-0.199219,94.4519,-13.1531,-115.448,,,
0.265625,-0.400391,-0.0683594,-40.8325,-49.3774,-97.8699,,,
0.173828,-0.603516,-0.0878906,-54.4128,-46.4783,-54.4739,,,
0.232422,-0.607422,0.0410156,-33.905,-17.6086,-15.9302,,,
0.234375,-0.591797,-0.208984,-53.894,58.5938,28.9001,,,
0.359375,-0.619141,-0.238281,-66.04,137.695,91.0034,,,
-0.167969,-0.390625,0.0976562,-69.3054,221.649,166.901,,,
0.177734,-0.580078,0.400391,-63.7817,272.125,223.969,,,
0.513672,-0.861328,0.238281,-148.071,183.655,180.664,,,
1.22461,-0.660156,0.125,-218.536,23.4985,103.943,,,
0.910156,-0.855469,0.201172,-198.242,-68.6035,73.4253,,,
0.818359,-0.966797,0.244141,-100.555,-77.6062,50.293,,,
1.23047,-0.724609,0.238281,-18.8293,-66.1316,-3.02124,,,
0.632812,-0.804688,-0.78125,-153.534,-6.83594,-111.938,,,
0.503906,-0.472656,-0.556641,-65.033,92.6514,-107.147,,,
0.488281,-0.705078,-0.199219,-166.29,73.6084,-119.202,,,
0.585938,-0.232422,-0.160156,-169.8,-35.4309,-62.2559,,,
0.707031,-0.0429688,-1.23242,8.8501,36.1938,-3.90625,,,
0.708984,-0.576172,-0.775391,107.574,105.499,23.0103,,,
0.623047,-0.511719,-0.306641,32.135,77.4536,6.13403,,,
0.767578,-0.585938,-0.222656,-17.4866,34.9426,-20.4163,,,
0.623047,-0.582031,-0.496094,64.7278,72.998,-26.1841,,,
0.542969,-0.439453,-0.599609,170.105,151.52,27.1606,,,
0.681641,-0.3125,-0.3125,151.855,118.805,45.2881,,,
0.787109,-0.34375,-0.130859,90.7593,48.8586,45.8069,,,
0.822266,-0.382812,-0.382812,96.9238,37.5366,30.0903,,,
0.720703,-0.345703,-0.363281,12.4207,6.80542,-3.41797,,,
0.902344,-0.283203,-0.212891,-15.686,-56.0608,-4.05884,,,
0.664062,-0.140625,-0.490234,-8.45337,-36.4685,3.54004,,,
0.636719,-0.277344,-0.644531,-55.1147,-10.8337,-16.0217,,,
1.00586,-0.0292969,-0.632812,-170.441,2.65503,-24.2004,,,
0.447266,0.0683594,-0.349609,-142.944,52.6428,68.4509,,,
0.634766,-0.890625,-0.234375,147.369,104.889,99.7314,,,
0.642578,-1.04102,-0.386719,248.81,92.2546,98.6328,,,
0.732422,-0.443359,-0.408203,216.766,-4.02832,102.325,,,
0.660156,-0.548828,-0.318359,202.057,-51.3611,112.274,,,
0.521484,-0.441406,-0.615234,306.946,19.8975,111.694,,,
0.626953,-0.630859,-0.789062,367.554,115.631,68.2068,,,
0.75,-0.484375,-0.599609,294.708,132.538,-7.44629,,,
0.480469,-0.474609,-0.609375,-12.9395,131.287,-22.2473,,,
0.5625,-0.234375,-0.216797,-348.785,135.681,-83.252,,,
0.03125,-0.492188,-0.470703,-336.09,164.673,-282.288,,,
0.00976562,0.224609,-0.542969,-387.909,-154.175,-300.842,,,
2.01953,-0.263672,0.785156,-495.483,-462.311,-219.94,,,
1.73242,-1.44922,0.929688,-107.758,-556.427,-92.5598,,,
0.603516,-0.4375,-1.50781,47.3633,-193.573,105.072,,,
0.578125,-0.615234,-0.228516,-46.814,-2.59399,118.774,,,
0.529297,-0.800781,0.259766,-44.8914,28.717,115.845,,,
0.326172,-0.308594,-0.171875,31.6772,100.891,108.032,,,
-0.0234375,-0.775391,-0.146484,72.5098,128.571,101.074,,,
0.109375,-0.609375,0.00195312,81.4514,124.481,160.736,,,
-0.205078,-0.21875,-0.457031,72.7844,66.9861,195.648,,,
-0.642578,-0.277344,-0.453125,-14.9231,38.7268,142.609,,,
-0.755859,-1.04688,-0.320312,-157.684,30.3345,141.51,,,
-0.0839844,-1.70703,-0.0722656,48.0652,53.5889,202.85,,,
0.00976562,-1.5332,-0.255859,-12.4512,30.6702,215.088,,,
0.8125,-0.527344,0.0175781,62.6221,-32.8369,139.771,,,
1.12109,-0.0546875,-0.00976562,15.8081,-86.1511,2.04468,,,
0.833984,-0.1875,-0.222656,39.3982,-161.133,-102.997,,,
0.0234375,-0.962891,-0.732422,8.11768,-119.446,-131.561,,,
-0.626953,-1.125,-0.794922,46.3867,6.04248,-85.968,,,
-1.01758,-0.910156,-0.931641,143.677,107.025,-2.22778,,,
-0.662109,-0.835938,-0.380859,144.135,24.3225,10.2844,,,
0.806641,-1.82422,1.21289,42.2974,-222.809,-114.624,,,
0.888672,-1.26172,1.36914,66.04,-128.723,-133.82,,,
0.361328,-1.46484,-0.294922,-66.3452,-53.894,-101.196,,,
0.134766,-1.0625,0.0761719,-91.217,-107.544,-69.458,,,
0.289062,-0.921875,-0.128906,-211.853,-171.417,-51.5137,,,
0.353516,-0.849609,-0.0351562,-180.023,-72.7844,-32.196,,,
0.345703,-0.732422,-0.273438,-161.682,44.281,-20.8435,,,
0.587891,-0.873047,0.273438,-124.146,100.586,-39.7949,,,
0.570312,-1.25195,-0.273438,-189.819,1.92261,-85.8459,,,
0.505859,-1.18555,0.238281,-79.9866,99.0295,-46.4783,,,
0.0390625,-0.953125,-0.738281,-55.1453,43.9758,-32.959,,,
0.525391,-1.12891,0.0722656,-17.4561,78.6133,-36.3464,,,
0.523438,-0.947266,0.113281,36.1633,120.239,-41.9312,,,
0.361328,-0.664062,-0.253906,61.1572,83.4961,-51.3611,,,
0.386719,-0.853516,-0.384766,20.5078,-40.8325,66.5588,,,
0.480469,-0.587891,-0.177734,34.4238,-84.9915,103.699,,,
0.462891,-0.660156,0.259766,51.5137,-90.7593,74.5544,,,
0.207031,-0.914062,-0.308594,79.9866,-100.555,87.7075,,,
0.25,-1.17578,-0.275391,223.785,-95.6726,18.1885,,,
-0.0605469,-0.960938,-0.101562,73.3948,-81.2683,17.395,,,
0.277344,-0.962891,-0.201172,-64.4836,3.84521,42.0837,,,
0.269531,-1.02539,0.28125,-21.4844,-10.0098,130.524,,,
0.904297,-1.23242,-0.296875,82.7637,93.1702,72.6929,,,
-0.673828,-0.244141,0.947266,59.1736,36.1938,-96.2524,,,
-0.109375,-1.16211,0.0292969,-104.065,15.9912,-132.263,,,
-0.171875,-1.42383,-0.224609,-101.593,-41.2292,-39.1846,,,
-0.181641,-0.847656,0.761719,-58.9905,-69.3054,-114.075,,,
-0.195312,-1.0957,-0.429688,7.01904,-120.85,-95.8862,,,
0.103516,-1.50781,0.167969,85.2356,-23.9563,-123.352,,,
0.787109,-1.26562,-0.0175781,22.4609,36.1328,-185.974,,,
0.943359,-0.707031,0.599609,-5.06592,56.366,-128.998,,,
1.0957,-0.341797,-0.0507812,72.9065,18.8904,85.7849,,,
0.53125,-0.0332031,-0.0429688,97.3206,-45.3796,232.117,,,
0.126953,-0.5625,0.304688,40.5579,-29.5715,108.063,,,
0.474609,-0.90625,0.123047,11.1389,7.8125,3.23486,,,
1.03711,-0.974609,-0.0214844,-11.5662,10.6201,1.00708,,,
0.443359,-0.998047,0.111328,-16.3269,12.3291,-11.5662,,,
0.328125,-0.982422,-0.0488281,-16.6321,16.7542,-39.3677,,,
0.314453,-0.976562,0.0625,-21.7285,26.2451,-60.6995,,,
0.238281,-1.14648,0.167969,-11.8103,10.4675,-48.4924,,,
0.435547,-0.794922,-0.046875,-49.6216,-6.92749,-5.40161,,,
0.00976562,-0.736328,0.162109,-21.1792,-8.5144,-12.2375,,,
0.162109,-0.417969,-0.175781,29.7241,-0.183105,-32.4707,,,
0.798828,-0.408203,-0.322266,-0.152588,4.85229,-58.075,,,
0.292969,-0.794922,-0.216797,-7.65991,-2.65503,-38.6353,,,
0.455078,-1.07031,-0.212891,76.0803,-1.52588,4.11987,,,
0.347656,-0.787109,-0.0917969,30.6396,-20.3247,7.72095,,,
0.677734,-0.671875,0.0449219,17.8833,-34.3628,115.112,,,
0.0507812,-0.855469,0.0332031,1.70898,-30.6702,136.169,,,
0.0703125,-1.25586,0.111328,-3.63159,-21.8811,131.073,,,
0.660156,-1.24023,0.236328,-68.512,2.16675,174.957,,,
1.05273,-1.1875,-0.0429688,-98.9685,3.54004,220.459,,,
-0.214844,-0.949219,-0.349609,-75.5615,26.6113,149.353,,,
-1.00391,-0.716797,0.433594,-76.2634,52.9175,3.41797,,,
-0.488281,-1.13086,0.273438,-62.1643,47.0886,-2.0752,,,
-0.332031,-0.806641,-0.015625,-18.6462,13.6108,-20.1416,,,
-0.205078,-0.841797,-0.207031,3.2959,-15.0757,-15.2893,,,
0.046875,-0.763672,-0.142578,29.2053,-40.1001,-18.158,,,
-0.287109,-0.751953,0.158203,63.2019,-34.5459,-37.7502,,,
0.0742188,-0.689453,-0.0664062,71.5027,-31.0669,-48.6145,,,
-0.105469,-0.548828,0.458984,62.0422,-17.4866,-33.2031,,,
0.189453,-1.79688,0.0390625,-5.70679,2.96021,5.76782,,,
-0.214844,-1.06445,0.1875,-9.12476,14.8926,-1.98364,,,
-0.0898438,-1.10156,0.175781,1.40381,13.8855,-15.6555,,,
0.242188,-0.908203,-0.0351562,15.7471,19.0125,-45.8374,,,
0.21875,-0.976562,-0.142578,4.82178,15.1978,-31.311,,,
0.314453,-0.90625,0.0136719,-7.04956,13.1836,-27.771,,,
0.505859,-0.929688,0.0585938,-12.2375,33.02,-63.8123,,,
0.884766,-0.587891,0.261719,3.93677,86.5784,-122.406,,,
0.451172,-0.972656,-0.0449219,31.6162,154.694,-205.475,,,
-0.119141,-0.929688,0.246094,57.5256,138.214,-207.336,,,
-0.412109,-1.51953,-0.126953,53.4973,96.405,-157.745,,,
0.113281,-1.35742,-0.0429688,33.2642,57.9834,-128.235,,,
0.0664062,-1.07227,-0.181641,15.2893,3.75366,-82.0618,,,
-0.226562,-1.24023,-0.0644531,7.78198,-27.2522,-79.7119,,,
-0.0371094,-0.871094,-0.152344,29.7546,-47.2107,-42.9382,,,
-0.140625,-1.08984,0.324219,-17.8528,-84.0454,-76.9043,,,
-0.205078,-0.923828,-0.117188,-48.6755,-58.8684,-266.846,,,
,,,,,,2017-4-3	17:5:5,30,0
1.00391,-0.611328,0.0292969,29.1748,16.2048,-33.6304,,,
0.783203,-0.587891,-0.0371094,0.793457,1.86157,5.67627,,,
0.792969,-0.550781,-0.0878906,-4.15039,3.479,8.20923,,,
0.755859,-0.558594,-0.0449219,-11.0168,2.28882,12.6343,,,
0.65625,-0.585938,-0.0507812,-0.12207,3.84521,0.793457,,,
0.738281,-0.601562,-0.0957031,5.27954,4.15039,-4.54712,,,
0.769531,-0.558594,-0.0664062,0.213623,4.66919,-4.79126,,,
0.800781,-0.582031,-0.0292969,-23.5596,5.92041,-5.52368,,,
0.751953,-0.605469,0.0195312,-87.8601,3.72314,-32.4707,,,
0.970703,-0.570312,0.0175781,-85.8765,30.365,-84.9609,,,
0.863281,-1.32227,-0.0683594,-129.211,13.6108,-30.6702,,,
0.521484,-2.10938,0.353516,-48.4924,24.5056,78.5522,,,
0.939453,-0.394531,-0.0820312,-27.1912,-32.3486,24.4446,,,
1.26172,1.51758,-0.703125,-27.2217,28.6255,-19.0735,,,
0.785156,-1.0918,-0.0820312,68.3899,16.571,51.0864,,,
1.19531,-1.81836,0.150391,130.341,-3.44849,104.34,,,
1.05273,-0.285156,-0.00390625,87.677,-10.2539,89.2334,,,
1.08203,-0.421875,-0.119141,59.3262,1.83105,98.4497,,,
0.783203,0.148438,-0.257812,-15.4419,43.7317,83.0383,,,
0.375,0.259766,-0.0722656,5.09644,27.4048,39.4897,,,
0.517578,-0.578125,0.142578,36.7432,-14.801,21.9421,,,
0.554688,-0.583984,0.0976562,101.44,-7.41577,36.4685,,,
0.283203,-0.728516,0.0605469,179.993,14.5264,100.281,,,
0.652344,-0.621094,-0.046875,175.659,3.08228,97.3816,,,
0.552734,-0.605469,0.134766,190.125,-9.33838,117.798,,,
0.355469,-0.537109,0.205078,44.4031,-43.4265,107.513,,,
0.951172,-0.292969,0.236328,10.0708,-22.644,66.5894,,,
0.601562,-0.910156,-0.0078125,9.94873,-0.0915527,19.0735,,,
0.695312,-2.05273,0.0976562,-26.7944,16.571,-3.66211,,,
0.707031,-0.810547,0.226562,-29.541,23.7427,-17.1204,,,
0.603516,-0.845703,0.0800781,-43.335,23.3154,-17.6697,,,
0.648438,-0.671875,-0.0390625,-32.3486,18.9819,-16.3269,,,
0.818359,-0.953125,-0.427734,30.7922,-27.8931,24.4141,,,
0.439453,-0.746094,0.304688,35.675,-26.9165,10.8643,,,
0.53125,-0.787109,-0.0234375,39.978,-22.7966,-4.54712,,,
0.507812,-0.822266,0.111328,47.5769,-32.6538,10.7422,,,
0.574219,-0.839844,0.173828,50.9949,-22.1558,32.9285,,,
0.314453,-0.873047,0.0917969,46.1731,-8.91113,28.2288,,,
0.414062,-0.835938,0.167969,22.5525,-7.75146,10.3149,,,
0.214844,-0.6875,0.255859,23.1018,2.86865,-6.5918,,,
0.345703,-0.666016,0.255859,33.5388,29.5105,-47.0886,,,
0.0664062,-0.601562,0.210938,15.3198,39.3066,-101.41,,,
1.25195,-0.923828,0.0214844,-21.8201,22.5525,-37.6892,,,
0.330078,-0.929688,0.015625,-14.4958,13.3972,-57.0679,,,
0.806641,-0.775391,0.484375,104.309,13.8245,-55.8777,,,
-0.677734,-0.205078,0.193359,124.847,73.0286,-102.051,,,
0.683594,-0.927734,0.263672,-21.5149,72.4182,-101.929,,,
1.43555,-1.20898,-0.177734,34.8206,34.0271,-47.0276,,,
0.923828,-0.8125,0.0546875,6.19507,8.42285,-6.28662,,,
0.693359,-0.695312,0.150391,-14.1296,5.95093,32.0435,,,
0.677734,-0.898438,0.0136719,-6.5918,0.244141,42.6025,,,
0.59375,-0.835938,0.0371094,-1.92261,-6.073,30.3345,,,
0.544922,-0.839844,0.0976562,9.21631,-9.00269,4.63867,,,
0.558594,-0.771484,0.121094,6.65283,-6.37817,-1.12915,,,
0.535156,-0.740234,0.167969,4.91333,-4.91333,-2.44141,,,
0.476562,-0.710938,0.107422,12.2375,-2.80762,2.53296,,,
0.558594,-0.623047,0.115234,19.928,-3.63159,10.1624,,,
0.490234,-0.677734,0.167969,9.79614,0.12207,0.274658,,,
0.550781,-0.714844,0.167969,5.82886,6.13403,-9.30786,,,
0.464844,-0.738281,0.09375,2.71606,18.4631,-57.3425,,,
0.443359,-0.712891,0.113281,1.19019,16.1438,-84.7168,,,
0.613281,-0.804688,0.140625,-10.1318,13.4888,-28.1067,,,
0.636719,-0.744141,0.0761719,8.60596,1.46484,-13.9465,,,
0.597656,-0.777344,0.09375,16.7236,2.83813,-33.4167,,,
0.46875,-0.791016,0.0644531,5.95093,0.793457,11.6272,,,
0.505859,-0.771484,0.0839844,3.38745,2.41089,7.08008,,,
0.486328,-0.751953,0.0644531,4.39453,3.32642,2.38037,,,
0.464844,-0.765625,0.0332031,6.16455,1.15967,-3.17383,,,
0.410156,-0.722656,0,6.80542,-3.54004,-8.11768,,,
0.4375,-0.746094,0.09375,0.732422,-1.95312,-8.08716,,,
0.513672,-0.720703,0.0683594,-0.244141,6.28662,0.0915527,,,
0.529297,-0.800781,0.0566406,-14.1296,8.3313,2.0752,,,
0.580078,-0.990234,0.0253906,-8.69751,7.38525,-8.63647,,,
0.386719,-0.90625,0.0273438,-12.0239,4.30298,-18.9819,,,
0.65625,-0.828125,0.130859,-37.0178,11.7188,-20.6604,,,
0.679688,-0.8125,0.078125,-31.5552,26.3672,-29.3274,,,
0.640625,-0.806641,0.0703125,-29.6326,20.1721,-25.7874,,,
0.652344,-0.732422,-0.0507812,-16.1743,13.8855,-8.5144,,,
0.677734,-0.744141,-0.0253906,-7.53784,10.376,-3.2959,,,
0.605469,-0.808594,-0.0292969,-0.732422,4.85229,2.16675,,,
0.585938,-0.798828,-0.0917969,4.5166,0.88501,6.68335,,,
0.619141,-0.814453,-0.00195312,9.30786,-1.06812,10.7422,,,
0.630859,-0.845703,-0.0292969,10.5286,-3.96729,18.3105,,,
0.617188,-0.880859,-0.0117188,21.2097,-10.437,25.9399,,,
0.652344,-0.849609,-0.0371094,23.1628,-14.4958,39.4287,,,
0.716797,-0.724609,-0.00195312,-5.43213,-13.4277,52.4292,,,
0.460938,-1.01562,0.220703,24.0173,10.0708,23.6511,,,
0.167969,-0.564453,0.0429688,13.092,-3.8147,-7.01904,,,
0.5,-0.753906,0.107422,12.0544,-0.0610352,-6.46973,,,
0.482422,-0.732422,0.0839844,9.39941,-2.96021,-5.79834,,,
0.494141,-0.78125,0.0546875,9.82666,-3.11279,-2.04468,,,
0.554688,-0.804688,0.0507812,11.1694,-2.28882,0.244141,,,
0.517578,-0.800781,-0.0449219,14.3127,-0.793457,-0.88501,,,
0.515625,-0.808594,0.0664062,12.1765,1.09863,-1.70898,,,
0.501953,-0.796875,0.0820312,5.24902,6.28662,-1.40381,,,
0.513672,-0.802734,0.0507812,5.76782,9.39941,-0.305176,,,
0.486328,-0.833984,0.0546875,1.46484,6.53076,20.2332,,,
0.470703,-0.826172,0.0410156,-1.86157,6.28662,18.7073,,,
0.474609,-0.859375,0.0371094,1.92261,6.62231,17.2729,,,
0.490234,-0.90625,0.0527344,1.61743,7.38525,14.8926,,,
0.443359,-0.837891,0.0253906,3.90625,6.89697,13.5193,,,
0.451172,-0.859375,0.0410156,1.83105,4.82178,10.498,,,
0.441406,-0.816406,-0.03125,6.10352,1.61743,8.66699,,,
0.435547,-0.832031,0.0195312,6.7749,-0.976562,6.56128,,,
0.4375,-0.828125,0.0078125,5.12695,-2.59399,5.18799,,,
0.453125,-0.855469,0.0332031,6.62231,-5.31006,4.3335,,,
0.470703,-0.902344,0.0136719,9.33838,-8.66699,3.75366,,,
0.46875,-0.923828,0.0507812,10.437,-10.5591,3.66211,,,
0.501953,-0.929688,0.0351562,10.4675,-11.4441,4.36401,,,
0.476562,-0.876953,0.0625,10.8337,-10.7422,5.88989,,,
0.462891,-0.849609,0.0742188,8.91113,-7.96509,8.05664,,,
0.355469,-0.830078,0.0644531,6.13403,-4.18091,11.7188,,,
0.429688,-0.689453,0.121094,5.31006,-0.823975,9.82666,,,
0.542969,-0.748047,0.142578,4.85229,1.15967,7.50732,,,
0.390625,-0.943359,0.0761719,3.8147,0.823975,8.30078,,,
0.443359,-0.919922,0.0761719,3.93677,1.06812,6.53076,,,
0.490234,-0.878906,0.0703125,4.11987,1.12915,4.63867,,,
0.410156,-0.900391,0.0722656,3.87573,0.457764,3.479,,,
0.414062,-0.84375,0.0761719,3.17383,0.518799,1.70898,,,
0.382812,-0.839844,0.0722656,2.62451,0.610352,0.549316,,,
0.402344,-0.791016,0.0625,3.63159,0.488281,-0.274658,,,
0.404297,-0.791016,0.0820312,3.35693,-0.305176,-0.396729,,,
0.375,-0.867188,0.0859375,1.5564,-0.946045,-2.47192,,,
0.46875,-0.873047,0.111328,2.53296,-0.244141,-3.35693,,,
0.445312,-0.919922,0.0957031,2.71606,-0.671387,-3.54004,,,
0.441406,-0.919922,0.0839844,2.04468,-1.31226,-4.3335,,,
0.466797,-0.880859,0.0761719,1.5564,-0.152588,-4.63867,,,
0.439453,-0.810547,0.117188,1.43433,1.00708,-3.23486,,,
0.435547,-0.880859,0.0996094,2.68555,-2.59399,-2.47192,,,
0.410156,-0.792969,0.103516,3.54004,-1.00708,-3.479,,,
0.429688,-0.789062,0.0878906,4.36401,-0.274658,-4.60815,,,
0.435547,-0.808594,0.0917969,2.44141,-1.31226,-5.67627,,,
0.4375,-0.849609,0.117188,2.47192,-1.61743,-6.65283,,,
0.447266,-0.876953,0.09375,3.14331,-1.95312,-7.47681,,,
0.496094,-0.910156,0.105469,4.66919,-2.71606,-7.75146,,,
0.462891,-0.892578,0.0976562,5.0354,-4.05884,-8.3313,,,
0.484375,-0.896484,0.119141,5.58472,-5.27954,-7.65991,,,
0.447266,-0.802734,0.0429688,5.88989,-6.56128,-6.7749,,,
0.439453,-0.740234,0.0546875,7.65991,-7.26318,-6.83594,,,
0.525391,-0.695312,0.109375,8.97217,-7.53784,-6.34766,,,
0.375,-0.951172,0.117188,9.70459,-8.3313,-4.45557,,,
0.5625,-0.837891,0.177734,8.63647,-9.61304,-1.95312,,,
0.5625,-0.820312,0.103516,8.72803,-11.2915,-0.518799,,,
0.521484,-0.880859,0.03125,9.76562,-10.8948,0.396729,,,
0.457031,-0.925781,0.175781,10.1624,-9.58252,0.701904,,,
0.472656,-0.927734,0.236328,10.0708,-8.5144,1.43433,,,
0.560547,-0.941406,0.0273438,9.552,-8.48389,1.67847,,,
0.376953,-0.992188,0.0566406,9.24683,-8.78906,2.41089,,,
0.345703,-0.820312,0.212891,9.15527,-7.62939,3.479,,,
0.560547,-0.677734,0.160156,9.49097,-3.57056,4.85229,,,
0.472656,-0.835938,0.210938,9.00269,0.701904,6.46973,,,
0.464844,-0.830078,0.238281,7.01904,2.92969,8.60596,,,
0.507812,-0.732422,0.205078,6.19507,3.96729,9.21631,,,
0.296875,-0.943359,0.181641,4.21143,5.76782,8.54492,,,
0.333984,-1.0918,0.115234,2.34985,7.35474,7.93457,,,
0.558594,-0.671875,0.185547,0.12207,7.59888,6.40869,,,
0.439453,-0.623047,0.234375,-1.80054,7.72095,4.24194,,,
0.443359,-0.894531,0.158203,-1.40381,7.78198,5.58472,,,
0.345703,-0.888672,0.126953,0.274658,10.9253,8.17871,,,
0.416016,-0.791016,0.1875,1.70898,14.1907,11.1389,,,
0.324219,-0.779297,0.138672,2.2583,-2.0752,1.31226,,,
0.238281,-0.753906,0.248047,0.915527,-2.0752,-5.24902,,,
0.318359,-0.771484,0.126953,-0.549316,-0.0610352,-11.9934,,,
0.269531,-0.699219,0.134766,-3.35693,4.05884,-17.1204,,,
0.285156,-0.658203,0.179688,-9.52148,7.93457,-19.9585,,,
0.408203,-0.738281,0.228516,-9.0332,14.6179,-20.4773,,,
0.476562,-0.849609,0.195312,-13.8855,16.8457,-18.4631,,,
0.576172,-1.00391,0.1875,-9.67407,17.4561,-11.7188,,,
0.578125,-1.07422,0.113281,-4.42505,14.801,-2.28882,,,
0.599609,-1.00586,0.113281,-4.88281,14.1602,6.71387,,,
0.566406,-0.896484,0.167969,-2.62451,13.3667,13.5803,,,
0.517578,-0.853516,0.134766,3.02124,9.27734,17.7917,,,
0.449219,-0.871094,0.0371094,2.96021,3.11279,18.0054,,,
0.458984,-0.904297,0.107422,9.61304,-3.479,17.1814,,,
0.457031,-0.912109,0.0546875,10.5591,-8.66699,14.6484,,,
0.382812,-0.908203,0.0859375,10.9558,-12.207,10.9558,,,
0.462891,-0.917969,0.0898438,7.65991,-13.9465,3.63159,,,
0.355469,-0.841797,0.105469,6.31714,-12.3901,-5.61523,,,
0.322266,-0.814453,0.125,5.7373,-9.58252,-13.9771,,,
0.289062,-0.777344,0.103516,-0.213623,-5.67627,-21.3013,,,
0.373047,-0.796875,0.185547,-3.84521,-0.579834,-26.0315,,,
0.435547,-0.765625,0.177734,-5.49316,4.11987,-27.3743,,,
0.367188,-0.806641,0.185547,-1.15967,5.98145,-24.9634,,,
0.509766,-0.804688,0.078125,-2.47192,5.15747,-22.5525,,,
0.589844,-0.800781,-0.00585938,-4.69971,4.85229,-19.7449,,,
0.484375,-0.966797,0.169922,-2.10571,4.60815,-16.449,,,
0.470703,-0.791016,0.169922,-1.49536,3.69263,-13.5803,,,
0.492188,-0.792969,0.0996094,-2.53296,2.83813,-10.9863,,,
0.564453,-0.822266,0.0605469,-3.72314,4.60815,-8.45337,,,
0.587891,-0.980469,0.0839844,-4.63867,8.23975,-6.71387,,,
0.503906,-0.804688,0.173828,-5.7373,12.5122,-6.10352,,,
0.527344,-0.814453,0.216797,-7.17163,16.2659,-6.46973,,,
,,,,,,2017-4-3	17:5:10,30,0
0.650391,-0.925781,0.0996094,2.56348,-4.11987,-16.2354,,,
0.619141,-0.921875,0.0839844,5.52368,-5.18799,-16.1743,,,
0.441406,-0.875,0.0566406,6.83594,-7.2937,-16.7236,,,
0.558594,-0.820312,0.0625,7.50732,-7.01904,-15.5945,,,
0.496094,-0.707031,0.142578,8.17871,-1.49536,-9.3689,,,
0.613281,-0.785156,0.152344,7.35474,-1.61743,4.3335,,,
0.707031,-0.912109,0.142578,10.0403,-5.67627,16.9983,,,
0.701172,-0.841797,0.0664062,10.6201,-7.75146,29.3579,,,
0.640625,-0.875,0.078125,10.498,-5.70679,38.3606,,,
0.566406,-0.794922,0.167969,8.81958,-3.26538,29.2358,,,
0.402344,-0.601562,0.0761719,7.04956,-1.95312,8.91113,,,
0.117188,-0.537109,0.109375,2.16675,0.701904,-1.00708,,,
0.337891,-0.746094,0.160156,-0.213623,6.10352,10.6812,,,
